Date,Segment,Metric,Budget_Value,Forecast_Value,Variance,Variance_Pct
2026-07-31,Total,GrossImpairment,-2156316.496031314,780576.86,2936893.356031314,-136.19954962254596
2026-07-31,Total,NetImpairment,-2156316.496031314,780576.86,2936893.356031314,-136.19954962254596
2026-07-31,Total,Revenue,4084752.7594296783,3948830.68,-135922.07942967815,-3.327547282167842
2026-08-31,Near Prime Medium,ClosingGBV,87720767.72223897,74495759.74,-13225007.982238978,-15.076256541797427
2026-08-31,Near Prime Medium,ClosingNBV,72922223.41377915,67413654.17,-5508569.243779153,-7.554033579752684
2026-08-31,Near Prime Medium,Collections,3246560.5616532946,3931708.0,685147.4383467054,21.103793548141848
2026-08-31,Near Prime Medium,GrossImpairment,-771923.5880801271,-807341.3,-35417.711919872905,4.588240658374132
2026-08-31,Near Prime Medium,NetImpairment,-771923.5880801271,-807341.3,-35417.711919872905,4.588240658374132
2026-08-31,Near Prime Medium,Revenue,1347730.5370074385,1258138.59,-89591.9470074384,-6.647615717484035
2026-08-31,Near Prime Small,ClosingGBV,26645290.374580774,22263159.24,-4382131.134580776,-16.446175188847878
2026-08-31,Near Prime Small,ClosingNBV,21492818.678500507,19597116.27,-1895702.4085005075,-8.820166572180677
2026-08-31,Near Prime Small,Collections,1616110.5546738813,1918760.29,302649.73532611877,18.727044041067554
2026-08-31,Near Prime Small,GrossImpairment,-177638.1928016878,-132582.49,45055.70280168782,-25.36374756524754
2026-08-31,Near Prime Small,NetImpairment,-177638.1928016878,-132582.49,45055.70280168782,-25.36374756524754
2026-08-31,Near Prime Small,Revenue,475000.12540019536,466357.26,-8642.865400195355,-1.8195501302054606
2026-08-31,Non Prime,ClosingGBV,71782328.85938868,58079404.12,-13702924.739388682,-19.089551644710156
2026-08-31,Non Prime,ClosingNBV,53717881.75664203,46026873.62,-7691008.136642031,-14.317407695792216
2026-08-31,Non Prime,Collections,5324589.432771875,5590447.279999999,265857.84722812474,4.993020599707054
2026-08-31,Non Prime,GrossImpairment,-1119742.293592384,-804287.34,315454.9535923841,-28.172103116721082
2026-08-31,Non Prime,NetImpairment,-1119742.293592384,-804287.34,315454.9535923841,-28.172103116721082
2026-08-31,Non Prime,Revenue,2056511.1608259045,2006158.66,-50352.50082590454,-2.448442866980738
2026-08-31,Prime,ClosingGBV,1866928.8875596696,746433.3,-1120495.5875596695,-60.018118259678864
2026-08-31,Prime,ClosingNBV,1386698.341382625,521184.47,-865513.8713826251,-62.41544000980441
2026-08-31,Prime,Collections,132687.03238118323,113786.25,-18900.782381183235,-14.244634190690974
2026-08-31,Prime,GrossImpairment,-188.3065647079518,3437.71,3626.016564707952,-1925.5922226246385
2026-08-31,Prime,NetImpairment,-188.3065647079518,3437.71,3626.016564707952,-1925.5922226246385
2026-08-31,Prime,Revenue,18285.674721857406,8844.29,-9441.384721857405,-51.63268441263389
2026-08-31,Total,ClosingGBV,188015315.8437681,155584756.4,-32430559.443768084,-17.24889235657607
2026-08-31,Total,ClosingNBV,149519622.1903043,133558828.53,-15960793.660304308,-10.674715081870566
2026-08-31,Total,Collections,10319947.581480233,11554701.82,1234754.2385197673,11.964733626511892
2026-08-31,Total,GrossImpairment,-2069492.3810389072,-1740773.42,328718.9610389073,-15.884038233273746
2026-08-31,Total,NetImpairment,-2069492.3810389072,-1740773.42,328718.9610389073,-15.884038233273746
2026-08-31,Total,Revenue,3897527.497955396,3739498.8,-158028.69795539603,-4.054588403501869
2026-09-30,Near Prime Medium,ClosingGBV,86001624.1853583,71065384.07,-14936240.115358308,-17.367393065933733
2026-09-30,Near Prime Medium,ClosingNBV,71573555.59106445,63896699.400000006,-7676856.191064447,-10.725827615615701
2026-09-30,Near Prime Medium,Collections,3252560.0563099934,3672304.8999999994,419744.84369000606,12.905060519196176
2026-09-30,Near Prime Medium,GrossImpairment,-727162.715805816,-842338.9400000001,-115176.22419418406,15.839126744355948
2026-09-30,Near Prime Medium,NetImpairment,-727162.715805816,-818280.4299999999,-91117.71419418394,12.530581149668896
2026-09-30,Near Prime Medium,Revenue,1274160.0735397588,1204591.99,-69568.08353975881,-5.459917084553667
2026-09-30,Near Prime Small,ClosingGBV,25574255.330198046,20620269.89,-4953985.440198045,-19.37098608047596
2026-09-30,Near Prime Small,ClosingNBV,20788938.877033576,17984675.68,-2804263.1970335767,-13.489207956311644
2026-09-30,Near Prime Small,Collections,1570354.651647877,1772160.96,201806.30835212301,12.851002042140891
2026-09-30,Near Prime Small,GrossImpairment,-195968.51335261995,-210516.39,-14547.876647380064,7.42357861398022
2026-09-30,Near Prime Small,NetImpairment,-195968.51335261995,-202862.8,-6894.286647380039,3.518058350003739
2026-09-30,Near Prime Small,Revenue,436874.34714123467,436057.82,-816.5271412346628,-0.18690205698222995
2026-09-30,Non Prime,ClosingGBV,68712211.19849789,53530072.49,-15182138.70849789,-22.095255622962373
2026-09-30,Non Prime,ClosingNBV,49280225.64079619,41671158.24,-7609067.40079619,-15.440406982424793
2026-09-30,Non Prime,Collections,5041224.4021214405,5141024.81,99800.40787855908,1.9796858841784726
2026-09-30,Non Prime,GrossImpairment,-1038559.4042742606,-829331.54,209227.8642742606,-20.14596983217034
2026-09-30,Non Prime,NetImpairment,-1038559.4042742606,-796848.61,241710.79427426064,-23.27366092680724
2026-09-30,Non Prime,Revenue,1853616.355853727,1899985.62,46369.264146273024,2.501556700222185
2026-09-30,Prime,ClosingGBV,1749311.839885688,624711.69,-1124600.149885688,-64.28814601513113
2026-09-30,Prime,ClosingNBV,1290401.8299474732,418177.83,-872223.9999474732,-67.59320854210024
2026-09-30,Prime,Collections,124627.71657402246,98669.63,-25958.086574022454,-20.82850210820053
2026-09-30,Prime,GrossImpairment,-165.15600721709467,-5468.7,-5303.543992782905,3211.2328713611305
2026-09-30,Prime,NetImpairment,-165.15600721709467,-4698.52,-4533.363992782905,2744.8980325758776
2026-09-30,Prime,Revenue,16922.70617432959,7755.22,-9167.486174329588,-54.17269602089967
2026-09-30,Total,ClosingGBV,182037402.5539399,145840438.14,-36196964.41393992,-19.88435558083418
2026-09-30,Total,ClosingNBV,142933121.9388417,123970711.15,-18962410.788841695,-13.266631646760885
2026-09-30,Total,Collections,9988766.826653333,10684160.299999999,695393.4733466655,6.9617549935306
2026-09-30,Total,GrossImpairment,-1961855.7894399136,-1887655.57,74200.21943991352,-3.782144428724643
2026-09-30,Total,NetImpairment,-1961855.7894399136,-1822690.3599999999,139165.4294399137,-7.093560606696981
2026-09-30,Total,Revenue,3581573.4827090497,3548390.6500000004,-33182.83270904934,-0.9264875583105514
